symbol,year,sales,net_profit,borrowings,operating_profit,sales_zscore,net_profit_zscore,borrowings_zscore,operating_profit_zscore,zscore_anomaly,isolation_flag,isolation_anomaly,final_anomaly
CHOLAFIN,2016.0,4214,575,22546.0,1266.0,0.5252059051010833,0.517893372595824,0.25603796426645314,0.5365086741735019,False,1,False,False
CHOLAFIN,2017.0,4694,718,24071.0,1322.0,0.5210970882112328,0.5037302502255877,0.24919125059469735,0.5342798770743322,False,1,False,False
CHOLAFIN,2018.0,5559,918,38330.0,1451.0,0.5136926577743147,0.48392168747001235,0.18517335535170334,0.5291456837566021,False,1,False,False
CHOLAFIN,2019.0,7108,1197,50567.0,1632.0,0.5004331632693597,0.4562887424259847,0.13023352899021112,0.5219418931325001,False,1,False,False
CHOLAFIN,2020.0,8712,1054,55005.0,2421.0,0.48670286682910935,0.4704518647962211,0.11030846979332443,0.49053973400312706,False,1,False,False
CHOLAFIN,2021.0,9583,1521,63730.0,2913.0,0.4792470761810681,0.4241988707619526,0.07113628829426259,0.4709581594889934,False,1,False,False
CHOLAFIN,2022.0,10148,2154,69174.0,2926.0,0.4744106563003066,0.3615047696405566,0.046694642898171754,0.47044076016240044,False,1,False,False
CHOLAFIN,2023.0,12884,2665,97358.0,3621.0,0.45099040002815877,0.3108938918000616,0.079841605052494,0.4427797961637766,False,1,False,False
CHOLAFIN,2024.0,19163,3420,134475.0,5385.0,0.397241939087802,0.2361165673977646,0.24648388135056598,0.3725726875399314,False,1,False,False
CHOLAFIN,2024.0,19163,3420,157943.0,5385.0,0.397241939087802,0.2361165673977646,0.3518469478743463,0.3725726875399314,False,1,False,False
CHOLAFIN,2019.0,22502,3852,6695.0,6452.0,0.36865998159777946,0.19333007184572185,0.3272033796179293,0.33010614281110895,False,1,False,False
CIPLA,2013.0,8279,1545,967.0,6065.0,0.49040936206516195,0.4218218432312836,0.35292008513387496,0.3455087227642995,False,1,False,False
CIPLA,2014.0,10173,1404,1248.0,8026.0,0.4741966554206269,0.4357868799739642,0.35165849395894816,0.26746102434516095,False,1,False,False
CIPLA,2015.0,11345,1229,1703.0,9183.0,0.46416429418124194,0.45311937238509264,0.3496157039781948,0.22141248427838717,False,1,False,False
CIPLA,2016.0,13790,1383,5202.0,11310.0,0.443235008148566,0.4378667790632996,0.3339064245437859,0.13675799445813847,False,1,False,False
CIPLA,2017.0,14394,1035,4113.0,11898.0,0.43806474689550406,0.47233367825800077,0.33879565155266594,0.11335562491685675,False,1,False,False
CIPLA,2018.0,15156,1417,4098.0,12329.0,0.4315420000828664,0.4344993233948518,0.33886299627730615,0.09620184724289003,False,1,False,False
CIPLA,2019.0,16362,1492,4316.0,13265.0,0.42121859764711705,0.4270711123615111,0.33788425294586827,0.05894909572819666,False,1,False,False
CIPLA,2020.0,17132,1500,2816.0,13926.0,0.4146273705529819,0.42627876985128804,0.34461872540989036,0.03264132996835445,False,1,False,False
CIPLA,2021.0,19160,2389,2014.0,14907.0,0.3972676191933635,0.33822970840275557,0.34821942335398753,0.0064024192153145625,False,1,False,False
CIPLA,2022.0,21763,2547,1056.0,17211.0,0.37498584760111175,0.32258094382585106,0.35252050643434296,0.09810149986686746,False,1,False,False
CIPLA,2023.0,22753,2833,803.0,17726.0,0.36651141276579513,0.29425469908537827,0.35365638745660805,0.1185984731895887,False,1,False,False
CIPLA,2024.0,25774,4154,559.0,19483.0,0.3406515464652986,0.16341914208480304,0.35475186164408895,0.1885269821760377,False,1,False,False
CIPLA,2024.0,25774,4154,461.0,19483.0,0.3406515464652986,0.16341914208480304,0.3551918471784051,0.1885269821760377,False,1,False,False
CIPLA,2019.0,26981,4987,6695.0,20075.0,0.330319583994362,0.08091647820783168,0.3272033796179293,0.21208855151011724,False,1,False,False
COALINDIA,2013.0,68303,17356,1305.0,50216.0,0.023398190010642535,1.1441440854107263,0.3514025840053153,1.4116987901900027,False,1,False,False
COALINDIA,2014.0,70608,15112,178.0,52842.0,0.0431290711171121,0.9218920112931708,0.35646241764995057,1.5162134541617813,False,1,False,False
COALINDIA,2015.0,74120,13727,408.0,56777.0,0.07319191469451823,0.7847177142108114,0.3554297985388005,1.6728262503266516,False,1,False,False
COALINDIA,2016.0,77861,14267,1199.0,59147.0,0.10521500632979053,0.8382008336508648,0.3518784867261062,1.7671521275593687,False,1,False,False
COALINDIA,2017.0,78164,9280,3014.0,65716.0,0.10780869699150866,0.3442743213405934,0.3437297750446395,2.028597987281613,False,1,False,False
COALINDIA,2018.0,85244,7038,1538.0,75956.0,0.16841374611680346,0.1222203328505936,0.3503564959492372,2.4361494568440705,False,1,False,False
COALINDIA,2019.0,99586,17464,2210.0,74579.0,0.2911817707714614,1.154840709298737,0.3473394522853553,2.381344928173416,False,1,False,False
COALINDIA,2020.0,96080,16700,6434.0,74500.0,0.2611702874051784,1.0791719995724391,0.3283751778266691,2.3782007322656584,False,1,False,False
COALINDIA,2021.0,90026,12702,5884.0,71398.0,0.20934783438193902,0.6831988300884877,0.3308444843968105,2.2547412929509374,False,1,False,False
COALINDIA,2022.0,109715,17378,3514.0,84995.0,0.3778863671824941,1.1463230273138396,0.34148495088996544,2.795901188618978,False,1,False,False
COALINDIA,2023.0,138252,31723,4331.0,94020.0,0.6221640913192932,2.567092190957482,0.33781690822122806,3.1550957211190926,True,1,False,True
COALINDIA,2024.0,142324,37369,6523.0,94352.0,0.657020554601525,3.1262879175473746,0.32797559912713714,3.168309303921313,True,1,False,True
COALINDIA,2024.0,142324,37369,7816.0,94352.0,0.657020554601525,3.1262879175473746,0.32217048386315006,3.168309303921313,True,1,False,True
COALINDIA,2019.0,140328,34350,6695.0,93717.0,0.6399347243678966,2.8272776627519645,0.3272033796179293,3.1430363368146566,True,1,False,True
DABUR,2013.0,6140,766,1151.0,992.0,0.5087192773305582,0.4989761951642496,0.3520939898449549,0.5474138599801536,False,1,False,False
DABUR,2014.0,7058,916,708.0,1162.0,0.5008611650287191,0.4841197730975681,0.35408290404599607,0.5406478687862456,False,1,False,False
DABUR,2015.0,7795,1068,734.0,1320.0,0.4945524190957612,0.4690652654033308,0.35396617318995305,0.5343594769707312,False,1,False,False
DABUR,2016.0,7780,1254,805.0,1518.0,0.494680819623569,0.45064330204064573,0.35364740815998935,0.5264790872272384,False,1,False,False
DABUR,2017.0,7614,1280,975.0,1512.0,0.49610178546464234,0.44806818888242095,0.3528841679474002,0.5267178869164351,False,1,False,False
DABUR,2018.0,7722,1358,938.0,1617.0,0.495177301664426,0.44034284940774654,0.353050284934846,0.5225388923554919,False,1,False,False
DABUR,2019.0,8515,1446,699.0,1740.0,0.48838919376098544,0.4316270817952934,0.35412331088078025,0.5176434987269585,False,1,False,False
DABUR,2020.0,8685,1448,522.0,1792.0,0.4869339877791634,0.4314289961677376,0.35491797863153485,0.5155739014205866,False,1,False,False
DABUR,2021.0,9562,1695,509.0,2002.0,0.47942683691999904,0.40696542116460205,0.35497634405955636,0.5072159122987003,False,1,False,False
DABUR,2022.0,10889,1742,1030.0,2252.0,0.4680676702265999,0.40231040891704184,0.35263723729038604,0.4972659252488356,False,1,False,False
DABUR,2023.0,11530,1701,1174.0,2162.0,0.46258068767161203,0.4063711642819348,0.3519907279338399,0.5008479205867868,False,1,False,False
DABUR,2024.0,12404,1811,1365.0,2400.0,0.45509921691800925,0.39547645476636833,0.35113320510675444,0.4913755329153157,False,1,False,False
DABUR,2024.0,12404,1811,1752.0,2400.0,0.45509921691800925,0.39547645476636833,0.34939571121103674,0.4913755329153157,False,1,False,False
DABUR,2019.0,12447,1760,6695.0,2341.0,0.45473113540496013,0.4005276382690401,0.3272033796179293,0.49372372985908375,False,1,False,False
DIVISLAB,2013.0,2145,602,33.0,816.0,0.5429166179033764,0.5152192166238214,0.35711341665480606,0.5544186508632584,False,1,False,False
DIVISLAB,2014.0,2532,773,18.0,1018.0,0.5396038842859344,0.49828289546780447,0.35718076137944627,0.5463790613269677,False,1,False,False
DIVISLAB,2015.0,3115,852,27.0,1173.0,0.5346133837718036,0.4904585131793522,0.35714035454466214,0.5402100693560515,False,1,False,False
DIVISLAB,2016.0,3776,1126,42.0,1423.0,0.5289552005130719,0.46332078220421397,0.3570730098200219,0.5302600823061869,False,1,False,False
DIVISLAB,2017.0,4064,1060,36.0,1450.0,0.5264899103791616,0.46985760791355385,0.357099947709878,0.5291854837048015,False,1,False,False
DIVISLAB,2018.0,3891,877,63.0,1269.0,0.5279707964665452,0.4879824428349053,0.3569787272055256,0.5363892743289035,False,1,False,False
DIVISLAB,2019.0,4946,1353,106.0,1874.0,0.5189399593440613,0.44083806347663596,0.3567856723282236,0.512310305668231,False,1,False,False
DIVISLAB,2020.0,5394,1377,39.0,1826.0,0.5151050635802009,0.4384610359459669,0.3570864787649499,0.514220703181805,False,1,False,False
DIVISLAB,2021.0,6969,1984,5.0,2867.0,0.501623008160379,0.3783420479827957,0.3572391268074678,0.4727889571061685,False,1,False,False
DIVISLAB,2022.0,8960,2960,4.0,3885.0,0.48457997810268655,0.2816762617355879,0.3572436164557771,0.4322726098391195,False,1,False,False
DIVISLAB,2023.0,7767,1824,4.0,2370.0,0.4947921000810025,0.39418889818725594,0.3572436164557771,0.4925695313612995,False,1,False,False
DIVISLAB,2024.0,7845,1600,3.0,2210.0,0.4941244173364018,0.41637448847350034,0.35724810610408647,0.4989375230732129,False,1,False,False
DIVISLAB,2024.0,7845,1600,8.0,2210.0,0.4941244173364018,0.41637448847350034,0.35722565786253974,0.4989375230732129,False,1,False,False
DIVISLAB,2019.0,8614,1836,6695.0,2558.0,0.4875417502774538,0.3930003844219214,0.3272033796179293,0.4850871410998012,False,1,False,False
DLF,2013.0,7773,667,26600.0,2633.0,0.4947407398698794,0.5087814337282595,0.2378369300203561,0.48210214498484183,False,1,False,False
DLF,2014.0,8298,590,24133.0,2493.0,0.49024672139660536,0.5164077303891559,0.24891289239951778,0.487674137732766,False,1,False,False
DLF,2015.0,7649,507,24495.0,3014.0,0.49580218423309075,0.5246282839327197,0.24728763971153378,0.46693836472084804,False,1,False,False
DLF,2016.0,9926,305,25264.0,3966.0,0.47631098411186246,0.5446349323158508,0.2438351001616451,0.42904881403496337,False,1,False,False
DLF,2017.0,8221,708,29202.0,3446.0,0.4909058441060189,0.5047206783633664,0.22615486511943245,0.4497447870986819,False,1,False,False
DLF,2018.0,6707,4477,17491.0,2378.0,0.5038657373794223,0.13142831323454884,0.2787331364702076,0.4922511317757038,False,1,False,False
DLF,2019.0,8366,1314,17222.0,2148.0,0.4896646390038766,0.44470073321397313,0.2799408518654222,0.5014051198615793,False,1,False,False
DLF,2020.0,6083,-590,8103.0,1146.0,0.5092071993362279,0.6332782506470506,0.3208819547983672,0.5412846679574369,False,1,False,False
DLF,2021.0,5414,1083,6886.0,1469.0,0.5149338628764571,0.4675796231966627,0.32634585679084377,0.5284292846890117,False,1,False,False
DLF,2022.0,5717,1500,4182.0,1743.0,0.5123401722147389,0.42627876985128804,0.33848586581932094,0.5175240988823601,False,1,False,False
DLF,2023.0,5695,2034,3334.0,1726.0,0.5125284929888572,0.3733899072939018,0.3422930875856481,0.5182006980017508,False,1,False,False
DLF,2024.0,6427,2724,4834.0,2124.0,0.5062625472318352,0.3050503657871669,0.335558615121626,0.5023603186183663,False,1,False,False
DLF,2024.0,6427,2724,4290.0,2124.0,0.5062625472318352,0.3050503657871669,0.33800098380191135,0.5023603186183663,False,1,False,False
DLF,2019.0,7001,4004,6695.0,1885.0,0.5013490870343889,0.17827556415148457,0.3272033796179293,0.5118725062380369,False,1,False,False
DMART,2013.0,3341,94,526.0,215.0,0.5326788158194989,0.5655329660229828,0.35490002003829746,0.578338419731133,False,1,False,False
DMART,2014.0,4686,161,641.0,341.0,0.5211655684927303,0.558897097499865,0.35438371048272244,0.5733236262580013,False,1,False,False
DMART,2015.0,6439,212,904.0,456.0,0.5061598268095888,0.5538459139971933,0.3532029329773639,0.5687466322150635,False,1,False,False
DMART,2016.0,8584,320,1192.0,664.0,0.48779855133306943,0.5431492901091827,0.35190991426427165,0.5604682429895761,False,1,False,False
DMART,2017.0,11898,479,1497.0,969.0,0.4594305947227267,0.5274014827185003,0.35054057152992046,0.5483292587887412,False,1,False,False
DMART,2018.0,15033,806,439.0,1353.0,0.4325948844108906,0.4950144826131345,0.3552906194412107,0.533046078680149,False,1,False,False
DMART,2019.0,20005,902,700.0,1633.0,0.3900343894601892,0.48550637249045836,0.3541188212324709,0.5219020931843006,False,1,False,False
DMART,2020.0,24870,1301,333.0,2128.0,0.34838981827451704,0.4459882897930855,0.3557665221620016,0.5022011188255685,False,1,False,False
DMART,2021.0,24143,1099,393.0,1745.0,0.3546129638556031,0.4659949381762166,0.35549714326344073,0.5174444989859611,False,1,False,False
DMART,2022.0,30976,1492,647.0,2502.0,0.2961222434215438,0.4270711123615111,0.35435677259286635,0.4873159381989709,False,1,False,False
DMART,2023.0,42840,2378,643.0,3639.0,0.19456598596073907,0.3393191793543122,0.35437473118610374,0.44206339709618636,False,1,False,False
DMART,2024.0,50789,2536,592.0,4106.0,0.12652226625777743,0.3236704147774077,0.3546037032498805,0.4234768212870391,False,1,False,False
DMART,2024.0,50789,2536,713.0,4106.0,0.12652226625777743,0.3236704147774077,0.35406045580444934,0.4234768212870391,False,1,False,False
DMART,2019.0,57213,2720,6695.0,4476.0,0.0715326002152783,0.30544653704227837,0.3272033796179293,0.4087508404532394,False,1,False,False
DRREDDY,2013.0,11833,1527,3682.0,2669.0,0.4599869970098939,0.4236046138792854,0.34073068997399497,0.48066934684966134,False,1,False,False
DRREDDY,2014.0,13415,1963,4477.0,3251.0,0.4464450213437616,0.3804219470721311,0.3371614195680633,0.45750577699757633,False,1,False,False
DRREDDY,2015.0,15023,2336,4314.0,3508.0,0.4326804847627625,0.34347897753298307,0.33789323224248696,0.44727719031031543,False,1,False,False
DRREDDY,2016.0,15568,2131,3352.0,3585.0,0.42801526558574476,0.3637827543574478,0.34221227391607983,0.4442125942989571,False,1,False,False
DRREDDY,2017.0,14196,1292,4918.0,2472.0,0.4397596338625674,0.44687967511708643,0.3351814846636408,0.4885099366449547,False,1,False,False
DRREDDY,2018.0,14281,947,5071.0,2351.0,0.4390320308716564,0.4810494458704539,0.3344945684723105,0.4933257303770892,False,1,False,False
DRREDDY,2019.0,15448,1950,3838.0,3178.0,0.42904246980820737,0.3817095036512435,0.34003030483773666,0.46041117321613684,False,1,False,False
DRREDDY,2020.0,17517,2026,2210.0,2477.0,0.4113317570059143,0.37418224980412484,0.3473394522853553,0.4883109369039574,False,1,False,False
DRREDDY,2021.0,19048,1952,3031.0,3874.0,0.39822634313432864,0.3815114180236877,0.3436534510233806,0.43271040926931353,False,1,False,False
DRREDDY,2022.0,21545,2182,3384.0,3768.0,0.3768519352719189,0.3587315708547761,0.3420686051701807,0.4369292037784562,False,1,False,False
DRREDDY,2023.0,24670,4507,1347.0,6470.0,0.3501018253119547,0.12845702882121254,0.3512140187763227,0.3293897437435187,False,1,False,False
DRREDDY,2024.0,28011,5578,2002.0,7933.0,0.32150274775155785,0.022382175265106507,0.3482732991336997,0.2711624195277106,False,1,False,False
DRREDDY,2024.0,28011,5578,4854.0,7933.0,0.32150274775155785,0.022382175265106507,0.33546882215543905,0.2711624195277106,False,1,False,False
DRREDDY,2019.0,31229,5448,6695.0,8311.0,0.2939565545191851,0.03525774105623049,0.3272033796179293,0.2561180391083152,False,1,False,False
EICHERMOT,2012.0,6390,475,23.0,550.0,0.5065792685337611,0.5277976539736118,0.35715831313789953,0.5650054370843144,False,1,False,False
EICHERMOT,2013.0,6810,525,84.0,715.0,0.5029840537551419,0.522845513284718,0.3568844445910293,0.5584384456314037,False,1,False,False
EICHERMOT,2014.0,8738,702,58.0,1118.0,0.4864803059142424,0.5053149352460338,0.3570011754470723,0.5423990665070217,False,1,False,False
EICHERMOT,2016.0,6173,1338,23.0,1690.0,0.508436796169381,0.4423237056833041,0.35715831313789953,0.5196334961369314,False,1,False,False
EICHERMOT,2017.0,7033,1667,112.0,2174.0,0.5010751659083988,0.40973861995038263,0.35675873443836753,0.5003703212083934,False,1,False,False
EICHERMOT,2018.0,8965,1960,151.0,2809.0,0.4845371779267506,0.38071907551346473,0.35658363815430294,0.4750973541017371,False,1,False,False
EICHERMOT,2019.0,9797,2203,187.0,2904.0,0.47741522865100977,0.35665167176544066,0.35642201081516645,0.4713163590227885,False,1,False,False
EICHERMOT,2020.0,9154,1827,249.0,2183.0,0.482919331276372,0.3938917697459223,0.3561436526199869,0.5000121216745983,False,1,False,False
EICHERMOT,2021.0,8720,1347,219.0,1783.0,0.4866343865476118,0.4414323203593032,0.3562783420692673,0.5159321009543817,False,1,False,False
EICHERMOT,2022.0,10298,1677,108.0,2178.0,0.4731266510222283,0.40874819181260386,0.3567766930316049,0.5002111214155955,False,1,False,False
EICHERMOT,2023.0,14442,2914,288.0,3446.0,0.43765386520651905,0.28623223116937024,0.3559685563359223,0.4497447870986819,False,1,False,False
EICHERMOT,2024.0,16536,4001,419.0,4329.0,0.41972915152454626,0.1785726925928182,0.3553804124073977,0.4146014328385598,False,1,False,False
EICHERMOT,2024.0,16536,4001,404.0,4329.0,0.41972915152454626,0.1785726925928182,0.3554477571320379,0.4146014328385598,False,1,False,False
EICHERMOT,2019.0,17091,4268,6695.0,4472.0,0.4149783319956566,0.1521282613141251,0.3272033796179293,0.4089100402460372,False,1,False,False
GAIL,2013.0,50974,4367,16472.0,7427.0,0.12493865974814755,0.1423230227501153,0.28330808809743324,0.2913011933166367,False,1,False,False
GAIL,2014.0,61765,4786,18537.0,7988.0,0.032567320043196096,0.10082408377718492,0.2740369643386295,0.2689734223767404,False,1,False,False
GAIL,2015.0,60557,3160,18291.0,5631.0,0.04290784254931984,0.26186769898001255,0.27514141782272916,0.36278190028286456,False,1,False,False
GAIL,2016.0,52053,1874,9052.0,4536.0,0.11570238178117112,0.3892367574983621,0.31662127855279587,0.4063628435612719,False,1,False,False
GAIL,2017.0,48552,3374,6553.0,6021.0,0.1456710649715182,0.24067253683154693,0.3278409096778567,0.34725992048507565,False,1,False,False
GAIL,2018.0,54496,4805,3876.0,7802.0,0.09479021581886954,0.09894227031540526,0.3398596982019814,0.27637621274183966,False,1,False,False
GAIL,2019.0,76190,6553,2224.0,9938.0,0.09091118753199849,0.07418456816832336,0.34727659720902443,0.19136352338779583,False,1,False,False
GAIL,2020.0,72518,9515,6912.0,9022.0,0.0594787383246422,0.3675493825783944,0.32622912593480075,0.22782027593850004,False,1,False,False
GAIL,2021.0,57372,6143,7873.0,7245.0,0.07017155462051532,0.03357701451939388,0.3219145739095172,0.2985447838889382,False,1,False,False
GAIL,2022.0,92770,12304,9216.0,15161.0,0.23283657093558435,0.6437797902048927,0.3158849762300628,0.01651160605797708,False,1,False,False
GAIL,2023.0,145668,5596,17816.0,7500.0,0.6856453122674834,0.020599404617104723,0.27727400076966946,0.2883957970980762,False,1,False,False
GAIL,2024.0,133228,9903,21794.0,14314.0,0.579158474538858,0.4059779943242106,0.25941417979508286,0.017198950066964463,False,1,False,False
GAIL,2024.0,133228,9903,19632.0,14314.0,0.579158474538858,0.4059779943242106,0.26912079943989337,0.017198950066964463,False,1,False,False
GAIL,2019.0,136081,11541,6695.0,16784.0,0.6035802549279069,0.5682101232923727,0.3272033796179293,0.08110692198569859,False,1,False,False
GODREJCP,2013.0,6412,845,2456.0,995.0,0.506390947759643,0.49115181287579734,0.3462349988012557,0.5472944601355553,False,1,False,False
GODREJCP,2014.0,7599,819,2373.0,1169.0,0.49623018599245017,0.49372692603402213,0.34660763961093155,0.5403692691488494,False,1,False,False
GODREJCP,2015.0,8273,976,2717.0,1379.0,0.49046072227628507,0.4781772042708955,0.34506320059251583,0.5320112800269631,False,1,False,False
GODREJCP,2016.0,8424,831,2891.0,1657.0,0.48916815696301963,0.4925384122686876,0.3442820017866893,0.5209468944275135,False,1,False,False
GODREJCP,2017.0,9268,1308,4001.0,1907.0,0.4819434872650325,0.44529499009664036,0.3392984921633129,0.5109969073776489,False,1,False,False
GODREJCP,2018.0,9847,1634,3508.0,2084.0,0.47698722689165035,0.4130070328050526,0.3415118887798215,0.5039523165463446,False,1,False,False
GODREJCP,2019.0,10314,2342,3382.0,2132.0,0.4729896904592333,0.3428847206503158,0.34207758446679937,0.5020419190327706,False,1,False,False
GODREJCP,2020.0,9911,1497,3575.0,2154.0,0.4764393846396703,0.42657589829262166,0.3412110823430952,0.5011663201723826,False,1,False,False
GODREJCP,2021.0,11029,1721,1864.0,2399.0,0.46686926530039347,0.40439030800637726,0.34889287060038976,0.4914153328635152,False,1,False,False
GODREJCP,2022.0,12276,1783,1704.0,2409.0,0.4561949014219694,0.3982496535521489,0.3496112143298854,0.4910173333815206,False,1,False,False
GODREJCP,2023.0,13316,1702,1130.0,2443.0,0.44729246482729335,0.40627212146815694,0.3521882724594512,0.489664135142739,False,1,False,False
GODREJCP,2024.0,14096,-561,3222.0,2957.0,0.4406156373812863,0.6304060090474921,0.34279592819629506,0.4692069617682172,False,1,False,False
GODREJCP,2024.0,14096,-561,3828.0,2957.0,0.4406156373812863,0.6304060090474921,0.34007520132083013,0.4692069617682172,False,1,False,False
GODREJCP,2019.0,14152,-453,6695.0,2996.0,0.4401362754108037,0.6197093851594814,0.3272033796179293,0.4676547637884383,False,1,False,False
GRASIM,2013.0,27909,3778,9550.0,5924.0,0.32237587134065104,0.2006592400652847,0.31438543369474053,0.35112051546042317,False,1,False,False
GRASIM,2014.0,28331,2954,9681.0,4915.0,0.3187635364916575,0.2822705186182552,0.31379728976621596,0.391278663193677,False,1,False,False
GRASIM,2015.0,31734,2582,11930.0,5144.0,0.2896337367496549,0.3191144453436254,0.30370007071849214,0.382164475056001,False,1,False,False
GRASIM,2016.0,34487,3455,12505.0,5911.0,0.2660679598793249,0.23265006891553894,0.30111852294061703,0.3516379147870161,False,1,False,False
GRASIM,2017.0,36068,4246,9213.0,7387.0,0.25253454424837984,0.1543072032172384,0.3158984451749908,0.29289319124461505,False,1,False,False
GRASIM,2018.0,55894,3688,67070.0,11612.0,0.08282328662717997,0.20957309330529364,0.05614086294104007,0.12473841010190194,False,1,False,False
GRASIM,2019.0,77200,2745,84487.0,16640.0,0.09955682307105891,0.30297046669783145,0.022055341662875108,0.07537572944497653,False,1,False,False
GRASIM,2020.0,68252,6639,84777.0,10373.0,0.02296162821609592,0.08270225015322076,0.023357339672586044,0.1740505459210313,False,1,False,False
GRASIM,2021.0,76404,6987,79078.0,18635.0,0.09274303506205683,0.11716914934792189,0.002229166042388555,0.1547766261028967,False,1,False,False
GRASIM,2022.0,95701,11206,74744.0,20431.0,0.257926034069234,0.535030780676784,0.02168730181510305,0.22625733306912457,False,1,False,False
GRASIM,2023.0,117627,11078,103039.0,21589.0,0.4456133655835297,0.5223533005132158,0.10534729709790033,0.27234567308409774,False,1,False,False
GRASIM,2024.0,130978,9926,137155.0,27195.0,0.5598983953676838,0.4082559790411018,0.25851613881961877,0.4954641826902634,False,1,False,False
GRASIM,2024.0,130978,9926,158159.0,27195.0,0.5598983953676838,0.4082559790411018,0.35281671190916547,0.4954641826902634,False,1,False,False
GRASIM,2019.0,137116,8693,6695.0,27506.0,0.612439891346647,0.2861361896529797,0.3272033796179293,0.507841966580295,False,1,False,False
HAL,2013.0,14328,2997,6695.0,768.0,0.43862970921785854,0.2780116776258065,0.3272033796179293,0.5563290483768324,False,1,False,False
HAL,2014.0,15135,2693,6695.0,1570.0,0.43172176082179736,0.308120693014281,0.3272033796179293,0.5244094899208664,False,1,False,False
HAL,2015.0,15730,2388,6695.0,2351.0,0.4266285398854202,0.33832875121653344,0.3272033796179293,0.4933257303770892,False,1,False,False
HAL,2016.0,16758,1998,18.0,2478.0,0.4178288237129904,0.37695544858990543,0.35718076137944627,0.4882711369557579,False,1,False,False
HAL,2017.0,17950,2616,2.0,3236.0,0.40762526176986164,0.31574698967517756,0.3572525957523958,0.4581027762205682,False,1,False,False
HAL,2018.0,18519,1987,3.0,3460.0,0.40275460174835137,0.378044919541462,0.35724810610408647,0.44918758782388946,False,1,False,False
HAL,2019.0,20008,2346,8.0,4569.0,0.39000870935462767,0.3424885493952043,0.35722565786253974,0.40504944527068976,False,1,False,False
HAL,2020.0,21445,2842,2.0,4880.0,0.37770793879063774,0.2933633137613774,0.3572525957523958,0.39267166138065807,False,1,False,False
HAL,2021.0,22882,3239,6.0,5341.0,0.3654071682266478,0.25404331669156033,0.35723463715915843,0.3743238852607076,False,1,False,False
HAL,2022.0,24620,5086,12.0,5420.0,0.35052982707131414,0.07111123964382189,0.35720769926930235,0.37117968935295037,False,1,False,False
HAL,2023.0,26928,5811,47.0,6669.0,0.330773265859283,0.0006948003451387854,0.35705056157847515,0.3214695540518264,False,1,False,False
HAL,2024.0,30381,7595,123.0,9749.0,0.301215464357921,0.17738718012487098,0.3567093483069647,0.19888571359749355,False,1,False,False
HAL,2024.0,30381,7595,124.0,9749.0,0.301215464357921,0.17738718012487098,0.35670485865865537,0.19888571359749355,False,1,False,False
HAL,2019.0,31154,8472,6695.0,9954.0,0.29459855715822425,0.26424772780806893,0.3272033796179293,0.1907267242166045,False,1,False,False
HAVELLS,2013.0,7135,581,982.0,674.0,0.5002020423193057,0.5172991157131568,0.35285274040923476,0.5600702435075815,False,1,False,False
HAVELLS,2014.0,8051,446,1054.0,777.0,0.4923610500878409,0.5306698955731701,0.35252948573096166,0.5559708488430373,False,1,False,False
HAVELLS,2015.0,8468,385,424.0,755.0,0.48879151541478333,0.5367115072136207,0.35535796416585097,0.5568464477034253,False,1,False,False
HAVELLS,2016.0,7594,1300,134.0,796.0,0.4962729861683861,0.4460873326068634,0.3566599621755619,0.5552146498272476,False,1,False,False
HAVELLS,2017.0,6130,494,208.0,815.0,0.5088048776824301,0.525915840511832,0.3563277282006701,0.5544584508114578,False,1,False,False
HAVELLS,2018.0,8116,661,115.0,1033.0,0.4918046478006737,0.5093756906109267,0.3567452654934395,0.5457820621039758,False,1,False,False
HAVELLS,2019.0,10073,788,94.0,1189.0,0.47505265893934573,0.49679725326113633,0.35683954810793583,0.5395732701848602,False,1,False,False
HAVELLS,2020.0,9440,735,72.0,1067.0,0.48047116121283606,0.5020465223913638,0.35693832037074147,0.5444288638651942,False,1,False,False
HAVELLS,2021.0,10457,1044,521.0,1589.0,0.4717656054274653,0.47144229293399986,0.3549224682798442,0.5236532909050767,False,1,False,False
HAVELLS,2022.0,13938,1196,616.0,1775.0,0.4419681229408621,0.4563877852397626,0.3544959516904561,0.5162505005399775,False,1,False,False
HAVELLS,2023.0,16911,1072,223.0,1621.0,0.41651913832935056,0.46866909414821933,0.3562603834760299,0.522379692562694,False,1,False,False
HAVELLS,2024.0,18590,1271,303.0,1881.0,0.402146839250061,0.44895957420642185,0.3559012116112821,0.5120317060308348,False,1,False,False
HAVELLS,2024.0,18590,1271,332.0,1881.0,0.402146839250061,0.44895957420642185,0.35577101181031096,0.5120317060308348,False,1,False,False
HAVELLS,2019.0,20677,1400,6695.0,2008.0,0.3842820458143985,0.43618305122907575,0.3272033796179293,0.5069771126095035,False,1,False,False
HCLTECH,2013.0,25581,4040,1044.0,5680.0,0.342303633256426,0.174710022855481,0.3525743822140551,0.3608317028210911,False,1,False,False
HCLTECH,2014.0,32144,6528,1018.0,8035.0,0.2861241223229076,0.07170849782387644,0.3526911130700982,0.26710282481136577,False,1,False,False
HCLTECH,2015.0,36701,7342,648.0,8486.0,0.24711604197488948,0.15232934823906816,0.354352282944557,0.2491530481734099,False,1,False,False
HCLTECH,2016.0,31136,5602,1090.0,6654.0,0.29475263779159366,0.020005147734437463,0.35236785839182516,0.3220665532748183,False,1,False,False
